date,entry_time,entry_price,entry_credit,short_symbol,contracts,exit_reason,pnl
2025-05-08,0.0,567.3,1.0,SPX250508C00570000,10,SL,-1.0
2025-05-08,0.5,567.33,1.0625,SPX250508C00570000,10,SL,-1.0625
2025-05-08,1.0,567.64,1.125,SPX250508C00575000,10,TP (50%),5.625
2025-05-08,1.5,567.1,1.1875,SPX250508C00570000,10,TP (50%),5.9375
2025-05-08,2.0,566.4,1.25,SPX250508C00570000,10,SL,-1.25
2025-05-08,2.5,566.67,1.3125,SPX250508C00570000,10,SL,-1.3125
2025-05-08,3.0,566.23,1.375,SPX250508C00570000,10,TP (50%),6.875
2025-05-08,3.5,565.75,1.4375,SPX250508C00570000,10,Hold: Worthless,14.375
2025-05-09,0.0,565.21,1.0,SPX250509C00570000,10,SL,-1.0
2025-05-09,0.5,566.39,1.0625,SPX250509C00570000,10,SL,-1.0625
2025-05-09,1.0,566.8,1.125,SPX250509C00570000,10,TP (50%),5.625
2025-05-09,1.5,564.99,1.1875,SPX250509C00570000,10,Hold: Worthless,11.875
2025-05-09,2.0,566.64,1.25,SPX250509C00570000,10,TP (50%),6.25
2025-05-09,2.5,566.97,1.3125,SPX250509C00570000,10,SL,-1.3125
2025-05-09,3.0,567.271,1.375,SPX250509C00570000,10,Hold: Worthless,13.75
2025-05-09,3.5,567.02,1.4375,SPX250509C00570000,10,Hold: Worthless,14.375
2025-05-12,0.0,580.2,1.0,SPX250512C00585000,10,Hold: Worthless,10.0
2025-05-12,0.5,580.42,1.0625,SPX250512C00585000,10,SL,-1.0625
2025-05-12,1.0,581.43,1.125,SPX250512C00585000,10,Hold: Worthless,11.25
2025-05-12,1.5,582.38,1.1875,SPX250512C00585000,10,SL,-1.1875
2025-05-12,2.0,581.4,1.25,SPX250512C00585000,10,SL,-1.25
2025-05-12,2.5,581.37,1.3125,SPX250512C00585000,10,Hold: Worthless,13.125
2025-05-12,3.0,582.25,1.375,SPX250512C00585000,10,Hold: Worthless,13.75
2025-05-12,3.5,581.3051,1.4375,SPX250512C00585000,10,TP (50%),7.1875
2025-05-13,0.0,581.05,1.0,SPX250513C00585000,10,TP (50%),5.0
2025-05-13,0.5,581.5,1.0625,SPX250513C00585000,10,Hold: Worthless,10.625
2025-05-13,1.0,581.4,1.125,SPX250513C00585000,10,SL,-1.125
2025-05-13,1.5,581.52,1.1875,SPX250513C00585000,10,Hold: Worthless,11.875
2025-05-13,2.0,582.51,1.25,SPX250513C00590000,10,SL,-1.25
2025-05-13,2.5,583.79,1.3125,SPX250513C00590000,10,TP (50%),6.5625
2025-05-13,3.0,583.27,1.375,SPX250513C00590000,10,Hold: Worthless,13.75
2025-05-13,3.5,583.98,1.4375,SPX250513C00590000,10,Hold: Worthless,14.375
2025-05-14,0.0,587.08,1.0,SPX250514C00590000,10,TP (50%),5.0
2025-05-14,0.5,586.35,1.0625,SPX250514C00590000,10,SL,-1.0625
2025-05-14,1.0,586.75,1.125,SPX250514C00590000,10,SL,-1.125
2025-05-14,1.5,588.21,1.1875,SPX250514C00595000,10,Hold: Worthless,11.875
2025-05-14,2.0,587.93,1.25,SPX250514C00595000,10,Hold: Worthless,12.5
2025-05-14,2.5,588.51,1.3125,SPX250514C00595000,10,Hold: Worthless,13.125
2025-05-14,3.0,588.1012,1.375,SPX250514C00595000,10,Hold: Worthless,13.75
2025-05-14,3.5,587.99,1.4375,SPX250514C00595000,10,Hold: Worthless,14.375
2025-05-15,0.0,584.19,1.0,SPX250515C00590000,10,TP (50%),5.0
2025-05-15,0.5,584.33,1.0625,SPX250515C00590000,10,Hold: Worthless,10.625
2025-05-15,1.0,584.87,1.125,SPX250515C00590000,10,Hold: Worthless,11.25
2025-05-15,1.5,585.35,1.1875,SPX250515C00590000,10,TP (50%),5.9375
2025-05-15,2.0,585.16,1.25,SPX250515C00590000,10,Hold: Worthless,12.5
2025-05-15,2.5,586.0705,1.3125,SPX250515C00590000,10,SL,-1.3125
2025-05-15,3.0,585.57,1.375,SPX250515C00590000,10,TP (50%),6.875
2025-05-15,3.5,586.3707,1.4375,SPX250515C00590000,10,TP (50%),7.1875
2025-05-16,0.0,591.54,1.0,SPX250516C00595000,10,Hold: Worthless,10.0
2025-05-16,0.5,591.31,1.0625,SPX250516C00595000,10,SL,-1.0625
2025-05-16,1.0,591.81,1.125,SPX250516C00595000,10,SL,-1.125
2025-05-16,1.5,591.97,1.1875,SPX250516C00595000,10,Hold: Worthless,11.875
2025-05-16,2.0,592.2,1.25,SPX250516C00595000,10,Hold: Worthless,12.5
2025-05-16,2.5,592.43,1.3125,SPX250516C00595000,10,SL,-1.3125
2025-05-16,3.0,591.3,1.375,SPX250516C00595000,10,Hold: Worthless,13.75
2025-05-16,3.5,590.94,1.4375,SPX250516C00595000,10,SL,-1.4375000000000002
2025-05-19,0.0,587.42,1.0,SPX250519C00590000,10,Hold: Worthless,10.0
2025-05-19,0.5,586.9,1.0625,SPX250519C00590000,10,TP (50%),5.3125
2025-05-19,1.0,587.58,1.125,SPX250519C00595000,10,Hold: Worthless,11.25
2025-05-19,1.5,588.31,1.1875,SPX250519C00595000,10,TP (50%),5.9375
2025-05-19,2.0,587.54,1.25,SPX250519C00595000,10,SL,-1.25
2025-05-19,2.5,588.37,1.3125,SPX250519C00595000,10,SL,-1.3125
2025-05-19,3.0,587.95,1.375,SPX250519C00595000,10,Hold: Worthless,13.75
2025-05-19,3.5,588.29,1.4375,SPX250519C00595000,10,Hold: Worthless,14.375
2025-05-20,0.0,592.92,1.0,SPX250520C00600000,10,Hold: Worthless,10.0
2025-05-20,0.5,593.69,1.0625,SPX250520C00600000,10,Hold: Worthless,10.625
2025-05-20,1.0,594.139,1.125,SPX250520C00600000,10,TP (50%),5.625
2025-05-20,1.5,594.09,1.1875,SPX250520C00600000,10,SL,-1.1875
2025-05-20,2.0,594.14,1.25,SPX250520C00600000,10,SL,-1.25
2025-05-20,2.5,593.49,1.3125,SPX250520C00600000,10,TP (50%),6.5625
2025-05-20,3.0,593.74,1.375,SPX250520C00600000,10,Hold: Worthless,13.75
2025-05-20,3.5,593.1,1.4375,SPX250520C00600000,10,SL,-1.4375000000000002
2025-05-21,0.0,589.19,1.0,SPX250521C00595000,10,Hold: Worthless,10.0
2025-05-21,0.5,588.27,1.0625,SPX250521C00595000,10,TP (50%),5.3125
2025-05-21,1.0,588.47,1.125,SPX250521C00595000,10,SL,-1.125
2025-05-21,1.5,589.29,1.1875,SPX250521C00595000,10,TP (50%),5.9375
2025-05-21,2.0,590.29,1.25,SPX250521C00595000,10,TP (50%),6.25
2025-05-21,2.5,589.36,1.3125,SPX250521C00595000,10,TP (50%),6.5625
2025-05-21,3.0,588.84,1.375,SPX250521C00595000,10,SL,-1.375
2025-05-21,3.5,588.53,1.4375,SPX250521C00595000,10,Hold: Worthless,14.375
2025-05-22,0.0,584.05,1.0,SPX250522C00590000,10,TP (50%),5.0
2025-05-22,0.5,584.14,1.0625,SPX250522C00590000,10,TP (50%),5.3125
2025-05-22,1.0,583.55,1.125,SPX250522C00590000,10,SL,-1.125
2025-05-22,1.5,583.3,1.1875,SPX250522C00590000,10,TP (50%),5.9375
2025-05-22,2.0,581.53,1.25,SPX250522C00585000,10,Hold: Worthless,12.5
2025-05-22,2.5,580.21,1.3125,SPX250522C00585000,10,Hold: Worthless,13.125
2025-05-22,3.0,582.85,1.375,SPX250522C00590000,10,SL,-1.375
2025-05-22,3.5,582.7,1.4375,SPX250522C00590000,10,TP (50%),7.1875
2025-05-23,0.0,581.99,1.0,SPX250523C00585000,10,SL,-1.0
2025-05-23,0.5,582.84,1.0625,SPX250523C00590000,10,TP (50%),5.3125
2025-05-23,1.0,582.99,1.125,SPX250523C00590000,10,TP (50%),5.625
2025-05-23,1.5,581.54,1.1875,SPX250523C00585000,10,Hold: Worthless,11.875
2025-05-23,2.0,574.4,1.25,SPX250523C00580000,10,Hold: Worthless,12.5
2025-05-23,2.5,575.7812,1.3125,SPX250523C00580000,10,SL,-1.3125
2025-05-23,3.0,574.45,1.375,SPX250523C00580000,10,TP (50%),6.875
2025-05-23,3.5,577.78,1.4375,SPX250523C00585000,10,SL,-1.4375000000000002
2025-05-27,0.0,587.58,1.0,SPX250527C00595000,10,TP (50%),5.0
2025-05-27,0.5,587.9,1.0625,SPX250527C00595000,10,SL,-1.0625
2025-05-27,1.0,588.02,1.125,SPX250527C00595000,10,Hold: Worthless,11.25
2025-05-27,1.5,587.16,1.1875,SPX250527C00590000,10,SL,-1.1875
2025-05-27,2.0,587.84,1.25,SPX250527C00595000,10,Hold: Worthless,12.5
2025-05-27,2.5,587.19,1.3125,SPX250527C00590000,10,SL,-1.3125
2025-05-27,3.0,586.93,1.375,SPX250527C00590000,10,TP (50%),6.875
2025-05-27,3.5,587.3,1.4375,SPX250527C00590000,10,Hold: Worthless,14.375
2025-05-28,0.0,589.49,1.0,SPX250528C00595000,10,SL,-1.0
2025-05-28,0.5,590.47,1.0625,SPX250528C00595000,10,SL,-1.0625
2025-05-28,1.0,591.84,1.125,SPX250528C00595000,10,TP (50%),5.625
2025-05-28,1.5,591.6,1.1875,SPX250528C00595000,10,SL,-1.1875
2025-05-28,2.0,591.5,1.25,SPX250528C00595000,10,TP (50%),6.25
2025-05-28,2.5,591.52,1.3125,SPX250528C00595000,10,Hold: Worthless,13.125
2025-05-28,3.0,591.36,1.375,SPX250528C00595000,10,TP (50%),6.875
2025-05-28,3.5,592.0099,1.4375,SPX250528C00595000,10,Hold: Worthless,14.375
2025-05-29,0.0,596.85,1.0,SPX250529C00600000,10,SL,-1.0
2025-05-29,0.5,595.39,1.0625,SPX250529C00600000,10,Hold: Worthless,10.625
2025-05-29,1.0,594.55,1.125,SPX250529C00600000,10,SL,-1.125
2025-05-29,1.5,594.41,1.1875,SPX250529C00600000,10,TP (50%),5.9375
2025-05-29,2.0,593.81,1.25,SPX250529C00600000,10,SL,-1.25
2025-05-29,2.5,592.76,1.3125,SPX250529C00600000,10,Hold: Worthless,13.125
2025-05-29,3.0,592.56,1.375,SPX250529C00600000,10,TP (50%),6.875
2025-05-29,3.5,592.56,1.4375,SPX250529C00600000,10,TP (50%),7.1875
2025-05-30,0.0,589.66,1.0,SPX250530C00595000,10,TP (50%),5.0
2025-05-30,0.5,589.53,1.0625,SPX250530C00595000,10,Hold: Worthless,10.625
2025-05-30,1.0,589.69,1.125,SPX250530C00595000,10,Hold: Worthless,11.25
2025-05-30,1.5,589.69,1.1875,SPX250530C00595000,10,TP (50%),5.9375
2025-05-30,2.0,587.77,1.25,SPX250530C00595000,10,SL,-1.25
2025-05-30,2.5,587.8,1.3125,SPX250530C00595000,10,Hold: Worthless,13.125
2025-05-30,3.0,587.865,1.375,SPX250530C00595000,10,Hold: Worthless,13.75
2025-05-30,3.5,588.15,1.4375,SPX250530C00595000,10,SL,-1.4375000000000002
2025-06-02,0.0,586.35,1.0,SPX250602C00590000,10,TP (50%),5.0
2025-06-02,0.5,586.56,1.0625,SPX250602C00590000,10,TP (50%),5.3125
2025-06-02,1.0,586.68,1.125,SPX250602C00590000,10,TP (50%),5.625
2025-06-02,1.5,587.47,1.1875,SPX250602C00590000,10,TP (50%),5.9375
2025-06-02,2.0,587.5,1.25,SPX250602C00595000,10,SL,-1.25
2025-06-02,2.5,587.14,1.3125,SPX250602C00590000,10,SL,-1.3125
2025-06-02,3.0,587.5591,1.375,SPX250602C00595000,10,Hold: Worthless,13.75
2025-06-02,3.5,587.5001,1.4375,SPX250602C00595000,10,Hold: Worthless,14.375
2025-06-03,0.0,589.96,1.0,SPX250603C00595000,10,SL,-1.0
2025-06-03,0.5,590.13,1.0625,SPX250603C00595000,10,TP (50%),5.3125
2025-06-03,1.0,591.01,1.125,SPX250603C00595000,10,SL,-1.125
2025-06-03,1.5,591.56,1.1875,SPX250603C00595000,10,TP (50%),5.9375
2025-06-03,2.0,591.75,1.25,SPX250603C00595000,10,SL,-1.25
2025-06-03,2.5,591.94,1.3125,SPX250603C00595000,10,TP (50%),6.5625
2025-06-03,3.0,592.11,1.375,SPX250603C00595000,10,SL,-1.375
2025-06-03,3.5,592.66,1.4375,SPX250603C00600000,10,SL,-1.4375000000000002
2025-06-04,0.0,597.21,1.0,SPX250604C00600000,10,SL,-1.0
2025-06-04,0.5,597.04,1.0625,SPX250604C00600000,10,Hold: Worthless,10.625
2025-06-04,1.0,597.22,1.125,SPX250604C00600000,10,TP (50%),5.625
2025-06-04,1.5,597.34,1.1875,SPX250604C00600000,10,Hold: Worthless,11.875
2025-06-04,2.0,596.51,1.25,SPX250604C00600000,10,SL,-1.25
2025-06-04,2.5,596.07,1.3125,SPX250604C00600000,10,TP (50%),6.5625
2025-06-04,3.0,596.56,1.375,SPX250604C00600000,10,Hold: Worthless,13.75
2025-06-04,3.5,597.75,1.4375,SPX250604C00605000,10,Hold: Worthless,14.375
2025-06-05,0.0,596.55,1.0,SPX250605C00600000,10,SL,-1.0
2025-06-05,0.5,596.81,1.0625,SPX250605C00600000,10,Hold: Worthless,10.625
2025-06-05,1.0,595.951,1.125,SPX250605C00600000,10,SL,-1.125
2025-06-05,1.5,596.34,1.1875,SPX250605C00600000,10,SL,-1.1875
2025-06-05,2.0,596.4,1.25,SPX250605C00600000,10,Hold: Worthless,12.5
2025-06-05,2.5,597.33,1.3125,SPX250605C00600000,10,SL,-1.3125
2025-06-05,3.0,597.63,1.375,SPX250605C00605000,10,SL,-1.375
2025-06-05,3.5,594.2897,1.4375,SPX250605C00600000,10,SL,-1.4375000000000002
2025-06-06,0.0,595.54,1.0,SPX250606C00600000,10,TP (50%),5.0
2025-06-06,0.5,595.56,1.0625,SPX250606C00600000,10,Hold: Worthless,10.625
2025-06-06,1.0,595.19,1.125,SPX250606C00600000,10,TP (50%),5.625
2025-06-06,1.5,595.16,1.1875,SPX250606C00600000,10,TP (50%),5.9375
2025-06-06,2.0,595.3,1.25,SPX250606C00600000,10,TP (50%),6.25
2025-06-06,2.5,595.83,1.3125,SPX250606C00600000,10,TP (50%),6.5625
2025-06-06,3.0,597.7,1.375,SPX250606C00605000,10,SL,-1.375
2025-06-06,3.5,598.6399,1.4375,SPX250606C00605000,10,SL,-1.4375000000000002
2025-06-09,0.0,599.84,1.0,SPX250609C00605000,10,TP (50%),5.0
2025-06-09,0.5,599.52,1.0625,SPX250609C00605000,10,Hold: Worthless,10.625
2025-06-09,1.0,599.92,1.125,SPX250609C00605000,10,SL,-1.125
2025-06-09,1.5,600.03,1.1875,SPX250609C00605000,10,TP (50%),5.9375
2025-06-09,2.0,600.12,1.25,SPX250609C00605000,10,Hold: Worthless,12.5
2025-06-09,2.5,599.93,1.3125,SPX250609C00605000,10,Hold: Worthless,13.125
2025-06-09,3.0,600.0,1.375,SPX250609C00605000,10,SL,-1.375
2025-06-09,3.5,599.4,1.4375,SPX250609C00605000,10,Hold: Worthless,14.375
2025-06-10,0.0,599.93,1.0,SPX250610C00605000,10,SL,-1.0
2025-06-10,0.5,600.11,1.0625,SPX250610C00605000,10,Hold: Worthless,10.625
2025-06-10,1.0,599.54,1.125,SPX250610C00605000,10,TP (50%),5.625
2025-06-10,1.5,599.88,1.1875,SPX250610C00605000,10,SL,-1.1875
2025-06-10,2.0,600.58,1.25,SPX250610C00605000,10,Hold: Worthless,12.5
2025-06-10,2.5,600.67,1.3125,SPX250610C00605000,10,SL,-1.3125
2025-06-10,3.0,600.52,1.375,SPX250610C00605000,10,SL,-1.375
2025-06-10,3.5,600.53,1.4375,SPX250610C00605000,10,Hold: Worthless,14.375
2025-06-11,0.0,602.38,1.0,SPX250611C00605000,10,SL,-1.0
2025-06-11,0.5,602.14,1.0625,SPX250611C00605000,10,SL,-1.0625
2025-06-11,1.0,602.26,1.125,SPX250611C00605000,10,Hold: Worthless,11.25
2025-06-11,1.5,601.5,1.1875,SPX250611C00605000,10,Hold: Worthless,11.875
2025-06-11,2.0,602.42,1.25,SPX250611C00605000,10,TP (50%),6.25
2025-06-11,2.5,605.0,1.3125,SPX250611C00610000,10,Hold: Worthless,13.125
2025-06-11,3.0,603.97,1.375,SPX250611C00610000,10,Hold: Worthless,13.75
2025-06-11,3.5,603.42,1.4375,SPX250611C00610000,10,SL,-1.4375000000000002
2025-06-12,0.0,599.29,1.0,SPX250612C00605000,10,Hold: Worthless,10.0
2025-06-12,0.5,598.95,1.0625,SPX250612C00605000,10,Hold: Worthless,10.625
2025-06-12,1.0,598.51,1.125,SPX250612C00605000,10,SL,-1.125
2025-06-12,1.5,598.71,1.1875,SPX250612C00605000,10,TP (50%),5.9375
2025-06-12,2.0,598.28,1.25,SPX250612C00605000,10,SL,-1.25
2025-06-12,2.5,598.2701,1.3125,SPX250612C00605000,10,SL,-1.3125
2025-06-12,3.0,599.8,1.375,SPX250612C00605000,10,SL,-1.375
2025-06-12,3.5,600.1199,1.4375,SPX250612C00605000,10,TP (50%),7.1875
2025-06-13,0.0,596.99,1.0,SPX250613C00600000,10,TP (50%),5.0
2025-06-13,0.5,596.51,1.0625,SPX250613C00600000,10,Hold: Worthless,10.625
2025-06-13,1.0,597.04,1.125,SPX250613C00600000,10,Hold: Worthless,11.25
2025-06-13,1.5,598.05,1.1875,SPX250613C00605000,10,SL,-1.1875
2025-06-13,2.0,598.0,1.25,SPX250613C00605000,10,Hold: Worthless,12.5
2025-06-13,2.5,598.18,1.3125,SPX250613C00605000,10,Hold: Worthless,13.125
2025-06-13,3.0,598.84,1.375,SPX250613C00605000,10,TP (50%),6.875
2025-06-13,3.5,597.85,1.4375,SPX250613C00605000,10,Hold: Worthless,14.375
2025-06-16,0.0,599.5,1.0,SPX250616C00605000,10,SL,-1.0
2025-06-16,0.5,599.68,1.0625,SPX250616C00605000,10,SL,-1.0625
2025-06-16,1.0,599.93,1.125,SPX250616C00605000,10,SL,-1.125
2025-06-16,1.5,599.9,1.1875,SPX250616C00605000,10,TP (50%),5.9375
2025-06-16,2.0,600.62,1.25,SPX250616C00605000,10,TP (50%),6.25
2025-06-16,2.5,600.94,1.3125,SPX250616C00605000,10,Hold: Worthless,13.125
2025-06-16,3.0,600.9,1.375,SPX250616C00605000,10,Hold: Worthless,13.75
2025-06-16,3.5,601.2,1.4375,SPX250616C00605000,10,TP (50%),7.1875
2025-06-17,0.0,599.26,1.0,SPX250617C00605000,10,TP (50%),5.0
2025-06-17,0.5,599.6,1.0625,SPX250617C00605000,10,TP (50%),5.3125
2025-06-17,1.0,598.67,1.125,SPX250617C00605000,10,Hold: Worthless,11.25
2025-06-17,1.5,600.09,1.1875,SPX250617C00605000,10,Hold: Worthless,11.875
2025-06-17,2.0,599.82,1.25,SPX250617C00605000,10,SL,-1.25
2025-06-17,2.5,600.4,1.3125,SPX250617C00605000,10,Hold: Worthless,13.125
2025-06-17,3.0,599.89,1.375,SPX250617C00605000,10,SL,-1.375
2025-06-17,3.5,599.96,1.4375,SPX250617C00605000,10,TP (50%),7.1875
2025-06-18,0.0,599.72,1.0,SPX250618C00605000,10,TP (50%),5.0
2025-06-18,0.5,599.15,1.0625,SPX250618C00605000,10,Hold: Worthless,10.625
2025-06-18,1.0,598.21,1.125,SPX250618C00605000,10,SL,-1.125
2025-06-18,1.5,597.97,1.1875,SPX250618C00605000,10,SL,-1.1875
2025-06-18,2.0,598.7,1.25,SPX250618C00605000,10,Hold: Worthless,12.5
2025-06-18,2.5,598.35,1.3125,SPX250618C00605000,10,SL,-1.3125
2025-06-18,3.0,598.3,1.375,SPX250618C00605000,10,TP (50%),6.875
2025-06-18,3.5,597.61,1.4375,SPX250618C00605000,10,Hold: Worthless,14.375
2025-06-20,0.0,594.25,1.0,SPX250620C00600000,10,SL,-1.0
2025-06-20,0.5,594.38,1.0625,SPX250620C00600000,10,TP (50%),5.3125
2025-06-20,1.0,594.72,1.125,SPX250620C00600000,10,TP (50%),5.625
2025-06-20,1.5,595.19,1.1875,SPX250620C00600000,10,TP (50%),5.9375
2025-06-20,2.0,596.5,1.25,SPX250620C00600000,10,Hold: Worthless,12.5
2025-06-20,2.5,597.25,1.3125,SPX250620C00600000,10,SL,-1.3125
2025-06-20,3.0,597.9,1.375,SPX250620C00605000,10,SL,-1.375
2025-06-20,3.5,598.565,1.4375,SPX250620C00605000,10,Hold: Worthless,14.375
2025-06-23,0.0,595.6,1.0,SPX250623C00600000,10,Hold: Worthless,10.0
2025-06-23,0.5,595.4,1.0625,SPX250623C00600000,10,TP (50%),5.3125
2025-06-23,1.0,594.62,1.125,SPX250623C00600000,10,SL,-1.125
2025-06-23,1.5,593.71,1.1875,SPX250623C00600000,10,TP (50%),5.9375
2025-06-23,2.0,593.1,1.25,SPX250623C00600000,10,Hold: Worthless,12.5
2025-06-23,2.5,594.07,1.3125,SPX250623C00600000,10,SL,-1.3125
2025-06-23,3.0,594.93,1.375,SPX250623C00600000,10,SL,-1.375
2025-06-23,3.5,595.22,1.4375,SPX250623C00600000,10,SL,-1.4375000000000002
2025-06-24,0.0,605.69,1.0,SPX250624C00610000,10,TP (50%),5.0
2025-06-24,0.5,604.92,1.0625,SPX250624C00610000,10,Hold: Worthless,10.625
2025-06-24,1.0,604.71,1.125,SPX250624C00610000,10,SL,-1.125
2025-06-24,1.5,604.51,1.1875,SPX250624C00610000,10,SL,-1.1875
2025-06-24,2.0,604.88,1.25,SPX250624C00610000,10,SL,-1.25
2025-06-24,2.5,604.34,1.3125,SPX250624C00610000,10,SL,-1.3125
2025-06-24,3.0,604.66,1.375,SPX250624C00610000,10,Hold: Worthless,13.75
2025-06-24,3.5,604.72,1.4375,SPX250624C00610000,10,Hold: Worthless,14.375
2025-06-25,0.0,607.21,1.0,SPX250625C00610000,10,SL,-1.0
2025-06-25,0.5,606.85,1.0625,SPX250625C00610000,10,SL,-1.0625
2025-06-25,1.0,607.25,1.125,SPX250625C00610000,10,SL,-1.125
2025-06-25,1.5,607.6,1.1875,SPX250625C00615000,10,SL,-1.1875
2025-06-25,2.0,608.05,1.25,SPX250625C00615000,10,Hold: Worthless,12.5
2025-06-25,2.5,607.92,1.3125,SPX250625C00615000,10,SL,-1.3125
2025-06-25,3.0,607.95,1.375,SPX250625C00615000,10,SL,-1.375
2025-06-25,3.5,608.34,1.4375,SPX250625C00615000,10,SL,-1.4375000000000002
2025-06-26,0.0,608.82,1.0,SPX250626C00615000,10,Hold: Worthless,10.0
2025-06-26,0.5,609.39,1.0625,SPX250626C00615000,10,TP (50%),5.3125
2025-06-26,1.0,609.0,1.125,SPX250626C00615000,10,TP (50%),5.625
2025-06-26,1.5,609.05,1.1875,SPX250626C00615000,10,SL,-1.1875
2025-06-26,2.0,609.28,1.25,SPX250626C00615000,10,TP (50%),6.25
2025-06-26,2.5,608.86,1.3125,SPX250626C00615000,10,TP (50%),6.5625
2025-06-26,3.0,608.7799,1.375,SPX250626C00615000,10,SL,-1.375
2025-06-26,3.5,609.02,1.4375,SPX250626C00615000,10,TP (50%),7.1875
2025-06-27,0.0,613.61,1.0,SPX250627C00620000,10,TP (50%),5.0
2025-06-27,0.5,613.35,1.0625,SPX250627C00620000,10,SL,-1.0625
2025-06-27,1.0,613.79,1.125,SPX250627C00620000,10,SL,-1.125
2025-06-27,1.5,614.31,1.1875,SPX250627C00620000,10,SL,-1.1875
2025-06-27,2.0,614.0,1.25,SPX250627C00620000,10,Hold: Worthless,12.5
2025-06-27,2.5,613.635,1.3125,SPX250627C00620000,10,TP (50%),6.5625
2025-06-27,3.0,613.09,1.375,SPX250627C00620000,10,Hold: Worthless,13.75
2025-06-27,3.5,613.5,1.4375,SPX250627C00620000,10,SL,-1.4375000000000002
2025-06-30,0.0,617.67,1.0,SPX250630C00625000,10,TP (50%),5.0
2025-06-30,0.5,617.41,1.0625,SPX250630C00620000,10,TP (50%),5.3125
2025-06-30,1.0,617.53,1.125,SPX250630C00625000,10,Hold: Worthless,11.25
2025-06-30,1.5,617.81,1.1875,SPX250630C00625000,10,SL,-1.1875
2025-06-30,2.0,617.52,1.25,SPX250630C00625000,10,Hold: Worthless,12.5
2025-06-30,2.5,617.21,1.3125,SPX250630C00620000,10,SL,-1.3125
2025-06-30,3.0,617.07,1.375,SPX250630C00620000,10,Hold: Worthless,13.75
2025-06-30,3.5,617.49,1.4375,SPX250630C00620000,10,Hold: Worthless,14.375
2025-07-01,0.0,616.8,1.0,SPX250701C00620000,10,Hold: Worthless,10.0
2025-07-01,0.5,616.99,1.0625,SPX250701C00620000,10,Hold: Worthless,10.625
2025-07-01,1.0,617.08,1.125,SPX250701C00620000,10,SL,-1.125
2025-07-01,1.5,616.99,1.1875,SPX250701C00620000,10,Hold: Worthless,11.875
2025-07-01,2.0,616.27,1.25,SPX250701C00620000,10,Hold: Worthless,12.5
2025-07-01,2.5,616.0,1.3125,SPX250701C00620000,10,TP (50%),6.5625
2025-07-01,3.0,616.56,1.375,SPX250701C00620000,10,TP (50%),6.875
2025-07-01,3.5,616.62,1.4375,SPX250701C00620000,10,TP (50%),7.1875
2025-07-02,0.0,618.41,1.0,SPX250702C00625000,10,TP (50%),5.0
2025-07-02,0.5,618.4,1.0625,SPX250702C00625000,10,Hold: Worthless,10.625
2025-07-02,1.0,618.4,1.125,SPX250702C00625000,10,SL,-1.125
2025-07-02,1.5,618.2,1.1875,SPX250702C00625000,10,SL,-1.1875
2025-07-02,2.0,617.64,1.25,SPX250702C00625000,10,Hold: Worthless,12.5
2025-07-02,2.5,616.81,1.3125,SPX250702C00620000,10,SL,-1.3125
2025-07-02,3.0,616.96,1.375,SPX250702C00620000,10,Hold: Worthless,13.75
2025-07-02,3.5,617.475,1.4375,SPX250702C00620000,10,Hold: Worthless,14.375
2025-07-03,0.0,621.14,1.0,SPX250703C00625000,10,SL,-1.0
2025-07-03,0.5,620.67,1.0625,SPX250703C00625000,10,SL,-1.0625
2025-07-03,1.0,621.21,1.125,SPX250703C00625000,10,TP (50%),5.625
2025-07-03,1.5,621.23,1.1875,SPX250703C00625000,10,Hold: Worthless,11.875
2025-07-03,2.0,621.38,1.25,SPX250703C00625000,10,TP (50%),6.25
2025-07-03,2.5,622.05,1.3125,SPX250703C00625000,10,TP (50%),6.5625
2025-07-03,3.0,622.14,1.375,SPX250703C00625000,10,SL,-1.375
2025-07-03,3.5,623.395,1.4375,SPX250703C00630000,10,TP (50%),7.1875
2025-07-07,0.0,622.7,1.0,SPX250707C00630000,10,TP (50%),5.0
2025-07-07,0.5,623.98,1.0625,SPX250707C00630000,10,Hold: Worthless,10.625
2025-07-07,1.0,623.71,1.125,SPX250707C00630000,10,SL,-1.125
2025-07-07,1.5,623.99,1.1875,SPX250707C00630000,10,SL,-1.1875
2025-07-07,2.0,623.98,1.25,SPX250707C00630000,10,Hold: Worthless,12.5
2025-07-07,2.5,624.301,1.3125,SPX250707C00630000,10,Hold: Worthless,13.125
2025-07-07,3.0,623.27,1.375,SPX250707C00630000,10,SL,-1.375
2025-07-07,3.5,623.2264,1.4375,SPX250707C00630000,10,SL,-1.4375000000000002
2025-07-08,0.0,621.49,1.0,SPX250708C00625000,10,Hold: Worthless,10.0
2025-07-08,0.5,621.36,1.0625,SPX250708C00625000,10,Hold: Worthless,10.625
2025-07-08,1.0,621.49,1.125,SPX250708C00625000,10,SL,-1.125
2025-07-08,1.5,621.9,1.1875,SPX250708C00625000,10,TP (50%),5.9375
2025-07-08,2.0,621.5,1.25,SPX250708C00625000,10,SL,-1.25
2025-07-08,2.5,621.2,1.3125,SPX250708C00625000,10,TP (50%),6.5625
2025-07-08,3.0,621.48,1.375,SPX250708C00625000,10,Hold: Worthless,13.75
2025-07-08,3.5,621.34,1.4375,SPX250708C00625000,10,TP (50%),7.1875
2025-07-09,0.0,621.41,1.0,SPX250709C00625000,10,Hold: Worthless,10.0
