id,date,time,strategy,spx,vix,strikes,entry_credit,exit_credit,pl,pl_per_contract,position_size,duration_min,reason,wl,balance,cumulative_pnl,peak,drawdown,month
209,2025-07-10,10:00,GEX,9168.602001230194,19.675319538540567,9120,2.8664637999753344,3.5354256170515166,-200.68854512285463,-66.89618170761821,3,7,Stop Loss (-23%),LOSS,41278.393600811665,21278.393600811676,10427124.537944537,-10405846.144343724,2025-07
210,2025-07-10,10:30,GEX,9168.602001230194,19.675319538540567,9120,2.493450141134945,1.5934440122695261,270.0018386596256,90.00061288654186,3,42,Trailing Stop (36%),WIN,41548.39543947129,21548.3954394713,10427124.537944537,-10405576.142505065,2025-07
211,2025-07-10,11:00,GEX,9168.602001230194,19.675319538540567,9120,2.047631346411772,2.278930114697397,-69.3896304856874,-23.129876828562466,3,24,Stop Loss (-11%),LOSS,41479.0058089856,21479.005808985614,10427124.537944537,-10405645.532135552,2025-07
212,2025-07-15,10:30,OTM-SS,9151.200063543009,19.998124673444096,9200/9210,0.4525533029628301,0.0,135.76599088884902,45.255330296283006,3,315,OTM Hold-to-Expiry: Full Credit Collected,WIN,41614.77179987445,21614.771799874463,10427124.537944537,-10405509.766144663,2025-07
213,2025-07-15,11:00,GEX,9151.200063543009,19.998124673444096,9050,2.4218717022935192,1.7706086278028246,195.37892234720837,65.12630744906946,3,47,Trailing Stop (27%),WIN,41810.15072222165,21810.15072222167,10427124.537944537,-10405314.387222314,2025-07
214,2025-07-21,10:00,GEX,8440.449523278108,19.03333022562089,8465,2.5792557428855734,1.5784033350036548,300.25572236457555,100.08524078819185,3,31,Trailing Stop (39%),WIN,42110.40644458623,22110.406444586246,10427124.537944537,-10405014.13149995,2025-07
215,2025-07-22,11:00,GEX,8538.80125119368,17.899855825098168,8465,2.2035447793807608,1.392112476599439,243.4296908343965,81.14323027813217,3,58,Trailing Stop (37%),WIN,42353.83613542063,22353.836135420643,10427124.537944537,-10404770.701809116,2025-07
216,2025-07-23,11:30,GEX,8425.943558332248,18.440610819874443,8450,2.750879007995622,3.276932122632902,-157.81593439118407,-52.60531146372802,3,17,Stop Loss (-19%),LOSS,42196.020201029445,22196.02020102946,10427124.537944537,-10404928.517743507,2025-07
217,2025-07-24,10:00,OTM-SS,8504.800039038611,17.36068758670756,8555/8565,0.6661521715973016,0.0,199.84565147919045,66.61521715973015,3,112,OTM Hold-to-Expiry: Full Credit Collected,WIN,42395.865852508636,22395.86585250865,10427124.537944537,-10404728.672092028,2025-07
218,2025-07-25,11:00,GEX,8556.011327527198,17.83485188905639,8480,2.8268583454736063,3.1715358641762244,-103.40325561078542,-34.46775187026181,3,17,Stop Loss (-12%),LOSS,42292.46259689785,22292.462596897865,10427124.537944537,-10404832.07534764,2025-07
219,2025-07-28,11:00,GEX,8387.33288608424,18.713470174414024,8360,2.6032232645583653,1.9333781122551377,200.95354569096827,66.98451523032276,3,40,Trailing Stop (26%),WIN,42493.416142588816,22493.416142588834,10427124.537944537,-10404631.121801948,2025-07
220,2025-07-29,10:00,OTM-SS,8340.801711239426,18.44190627981383,8390/8400,0.669647131356685,0.0,200.89413940700547,66.96471313566849,3,202,OTM Hold-to-Expiry: Full Credit Collected,WIN,42694.31028199582,22694.31028199584,10427124.537944537,-10404430.227662541,2025-07
221,2025-07-30,10:30,OTM-SS,8281.59133646053,18.412402054970684,8330/8340,1.182962382935549,0.0,354.8887148806647,118.2962382935549,3,270,OTM Hold-to-Expiry: Full Credit Collected,WIN,43049.19899687649,23049.198996876505,10427124.537944537,-10404075.33894766,2025-07
222,2025-07-31,10:00,OTM-SS,8358.599502984911,19.033292523994664,8310/8300,0.6000799857572465,0.6894380314538632,-26.807413708984996,-8.935804569661665,3,18,Stop Loss (-15%),LOSS,43022.391583167504,23022.39158316752,10427124.537944537,-10404102.14636137,2025-07
223,2025-07-31,10:30,OTM-SS,8358.599502984911,19.033292523994664,8310/8300,1.4700952035935628,0.0,441.02856107806883,147.0095203593563,3,239,OTM Hold-to-Expiry: Full Credit Collected,WIN,43463.420144245574,23463.42014424559,10427124.537944537,-10403661.117800292,2025-07
224,2025-07-31,11:30,GEX,8358.599502984911,19.033292523994664,8435,2.6928344226076653,1.70736228789963,295.6416404124106,98.54721347080353,3,58,Trailing Stop (37%),WIN,43759.061784657984,23759.061784658,10427124.537944537,-10403365.476159878,2025-07
225,2025-08-01,11:00,GEX,8584.020146732342,17.692147772768347,8635,2.241326040523376,1.378975020358576,258.70530604944,86.23510201648001,3,45,Trailing Stop (38%),WIN,44017.76709070743,24017.76709070744,10427124.537944537,-10403106.770853829,2025-08
226,2025-08-04,10:00,OTM-SS,8871.867308294452,15.770845195969011,8820/8810,1.0058938829205701,0.0,301.768164876171,100.58938829205701,3,291,OTM Hold-to-Expiry: Full Credit Collected,WIN,44319.5352555836,24319.53525558361,10427124.537944537,-10402805.002688954,2025-08
227,2025-08-04,11:00,OTM-SS,8871.867308294452,15.770845195969011,8820/8810,1.451416879495245,0.7342979094063131,215.13569102667952,71.71189700889317,3,134,OTM 50% Lock-In Stop (peak 66%),WIN,44534.67094661028,24534.67094661029,10427124.537944537,-10402589.866997926,2025-08
228,2025-08-05,10:00,GEX,8926.119546927985,16.582077882856687,8825,2.591610066962323,1.8262108280157143,229.61977168398258,76.53992389466086,3,18,Trailing Stop (30%),WIN,44764.29071829426,24764.290718294273,10427124.537944537,-10402360.247226242,2025-08
229,2025-08-05,11:00,GEX,8926.119546927985,16.582077882856687,8825,2.389407922185964,1.5174519207220045,261.5868004391878,87.19560014639593,3,17,Trailing Stop (36%),WIN,45025.87751873345,25025.87751873346,10427124.537944537,-10402098.660425803,2025-08
230,2025-08-06,10:30,GEX,9027.059769591808,16.101170574750427,9100,2.4644095547372227,3.0060199947562687,-162.4831320057138,-54.1610440019046,3,19,Stop Loss (-22%),LOSS,44863.394386727734,24863.39438672775,10427124.537944537,-10402261.14355781,2025-08
231,2025-08-06,11:30,OTM-SS,9027.059769591808,16.101170574750427,8975/8965,0.4172538489172351,0.21042783849945645,62.047803125333594,20.682601041777865,3,76,OTM 50% Lock-In Stop (peak 62%),WIN,44925.44218985307,24925.44218985308,10427124.537944537,-10402199.095754683,2025-08
232,2025-08-07,10:00,GEX,9076.15831717622,15.79805258261655,9150,2.722650189778508,2.0845027809422527,191.44422265087653,63.81474088362551,3,58,Trailing Stop (23%),WIN,45116.88641250395,25116.886412503958,10427124.537944537,-10402007.651532033,2025-08
233,2025-08-07,11:00,OTM-SS,9076.15831717622,15.79805258261655,9025/9015,0.4917189622449133,0.0,147.515688673474,49.17189622449133,3,111,OTM Hold-to-Expiry: Full Credit Collected,WIN,45264.402101177424,25264.40210117743,10427124.537944537,-10401860.135843359,2025-08
234,2025-08-07,11:30,OTM-SS,9076.15831717622,15.79805258261655,9025/9015,1.4736976734314247,0.0,442.10930202942734,147.36976734314246,3,164,OTM Hold-to-Expiry: Full Credit Collected,WIN,45706.51140320685,25706.51140320686,10427124.537944537,-10401418.02654133,2025-08
235,2025-08-08,10:30,GEX,9084.001305606414,16.86784942137592,9160,2.3960800651650422,2.0182412320085525,113.3516499469469,37.78388331564897,3,19,Trailing Stop (16%),WIN,45819.8630531538,25819.863053153807,10427124.537944537,-10401304.674891382,2025-08
236,2025-08-11,10:30,GEX,9195.014103751146,16.288154883977672,9120,2.974392041915842,2.4354895379769794,161.67075118165872,53.89025039388624,3,12,Trailing Stop (18%),WIN,45981.53380433546,25981.533804335468,10427124.537944537,-10401143.004140202,2025-08
237,2025-08-11,11:00,OTM-SS,9195.014103751146,16.288154883977672,9245/9255,1.2169872877506418,0.5738666957880492,192.9361775887778,64.31205919625927,3,141,OTM 50% Lock-In Stop (peak 63%),WIN,46174.46998192424,26174.469981924245,10427124.537944537,-10400950.067962613,2025-08
238,2025-08-11,11:30,OTM-SS,9195.014103751146,16.288154883977672,9245/9255,1.175590084709559,0.0,352.6770254128677,117.5590084709559,3,218,OTM Hold-to-Expiry: Full Credit Collected,WIN,46527.1470073371,26527.147007337113,10427124.537944537,-10400597.3909372,2025-08
239,2025-08-12,10:00,GEX,9367.252408669967,16.766638916456515,9390,2.310389396398499,1.994598834843206,94.73716846658795,31.579056155529315,3,7,Trailing Stop (14%),WIN,46621.88417580369,26621.8841758037,10427124.537944537,-10400502.653768733,2025-08
240,2025-08-12,10:30,GEX,9367.252408669967,16.766638916456515,9390,2.8701752049978424,1.8911394035680884,293.7107404289262,97.9035801429754,3,43,Trailing Stop (34%),WIN,46915.594916232614,26915.59491623263,10427124.537944537,-10400208.943028305,2025-08
241,2025-08-12,11:30,GEX,9367.252408669967,16.766638916456515,9390,2.4396436699633686,1.5945201646678808,253.5370515886463,84.51235052954877,3,23,Trailing Stop (35%),WIN,47169.13196782126,27169.131967821275,10427124.537944537,-10399955.405976715,2025-08
242,2025-08-13,10:00,GEX,9532.967097441979,17.519603866734474,9585,2.6179241081868447,2.135199167837117,144.81748210491827,48.27249403497276,3,44,Trailing Stop (18%),WIN,47313.94944992618,27313.949449926193,10427124.537944537,-10399810.58849461,2025-08
243,2025-08-13,10:30,GEX,9532.967097441979,17.519603866734474,9585,2.731916993765455,2.080227898163367,195.50672868062634,65.16890956020877,3,52,Trailing Stop (24%),WIN,47509.45617860681,27509.45617860682,10427124.537944537,-10399615.08176593,2025-08
244,2025-08-14,10:00,OTM-SS,9513.792180512532,17.007462439864057,9465/9455,0.9943826219042298,1.1090628673696306,-34.404073639620236,-11.468024546540079,3,24,Stop Loss (-12%),LOSS,47475.05210496719,27475.0521049672,10427124.537944537,-10399649.48583957,2025-08
245,2025-08-14,10:30,GEX,9513.792180512532,17.007462439864057,9565,2.4374365095539403,1.708463521376789,218.69189645314543,72.89729881771514,3,42,Trailing Stop (30%),WIN,47693.74400142033,27693.744001420346,10427124.537944537,-10399430.793943116,2025-08
246,2025-08-14,11:00,GEX,9513.792180512532,17.007462439864057,9565,2.121445776405378,2.4522620828443245,-99.24489193168401,-33.08163064389467,3,19,Stop Loss (-16%),LOSS,47594.49910948865,27594.49910948866,10427124.537944537,-10399530.038835049,2025-08
247,2025-08-15,10:30,OTM-SS,9674.613620343081,17.717086461311116,9725/9735,1.3716714457125991,0.6620854426485722,212.8758009192081,70.9586003064027,3,78,OTM 50% Lock-In Stop (peak 68%),WIN,47807.37491040786,27807.37491040787,10427124.537944537,-10399317.163034128,2025-08
248,2025-08-15,11:00,GEX,9674.613620343081,17.717086461311116,9650,2.6322249159324707,3.1085419149667186,-142.8950997102744,-47.631699903424796,3,16,Stop Loss (-18%),LOSS,47664.47981069759,27664.479810697598,10427124.537944537,-10399460.058133839,2025-08
249,2025-08-15,11:30,OTM-SS,9674.613620343081,17.717086461311116,9725/9735,0.9289755574966945,0.0,278.69266724900837,92.89755574966945,3,206,OTM Hold-to-Expiry: Full Credit Collected,WIN,47943.172477946595,27943.172477946606,10427124.537944537,-10399181.365466591,2025-08
250,2025-08-18,11:30,GEX,9748.969689975753,17.862705198488786,9775,2.6183192692580617,3.123007076977182,-151.40634231573605,-50.468780771912016,3,15,Stop Loss (-19%),LOSS,47791.76613563086,27791.76613563087,10427124.537944537,-10399332.771808906,2025-08
251,2025-08-19,10:00,GEX,9975.81346140887,17.28486328980408,10050,2.4831498619877195,1.8340167672587353,194.73992841869526,64.91330947289842,3,36,Trailing Stop (26%),WIN,47986.50606404956,27986.506064049565,10427124.537944537,-10399138.031880487,2025-08
252,2025-08-19,10:30,OTM-SS,9975.81346140887,17.28486328980408,9925/9915,1.2712274163273098,0.639281531417189,189.58376547303624,63.194588491012084,3,162,OTM 50% Lock-In Stop (peak 60%),WIN,48176.08982952259,28176.0898295226,10427124.537944537,-10398948.448115014,2025-08
253,2025-08-19,11:00,GEX,9975.81346140887,17.28486328980408,10050,2.1648109954584247,2.4441501084812924,-83.80173390686032,-27.933911302286774,3,28,Stop Loss (-13%),LOSS,48092.28809561573,28092.28809561574,10427124.537944537,-10399032.24984892,2025-08
254,2025-08-20,10:00,OTM-SS,10120.479481155795,17.154184308389777,10170/10180,1.2253077588792152,1.3531090372134116,-38.34038350025892,-12.780127833419641,3,25,Stop Loss (-10%),LOSS,48053.94771211547,28053.94771211548,10427124.537944537,-10399070.59023242,2025-08
255,2025-08-20,11:30,OTM-SS,10120.479481155795,17.154184308389777,10170/10180,1.241121968787588,0.6383194745864795,180.84074826033256,60.280249420110856,3,150,OTM 50% Lock-In Stop (peak 53%),WIN,48234.78846037581,28234.788460375814,10427124.537944537,-10398889.74948416,2025-08
256,2025-08-21,11:30,OTM-SS,10174.364289070922,18.33754272953799,10125/10115,0.531543073124668,0.2737319205801531,77.34334576335445,25.781115254451485,3,94,OTM 50% Lock-In Stop (peak 56%),WIN,48312.13180613916,28312.13180613917,10427124.537944537,-10398812.406138398,2025-08
257,2025-08-22,10:30,OTM-SS,10355.890251497165,19.11729809258483,10305/10295,1.2655989479105023,0.634209217542224,189.4169191104835,63.13897303682783,3,95,OTM 50% Lock-In Stop (peak 57%),WIN,48501.54872524964,28501.548725249653,10427124.537944537,-10398622.989219287,2025-08
258,2025-08-22,11:00,OTM-SS,10355.890251497165,19.11729809258483,10305/10295,0.8074147646349914,0.3977886178003879,122.88784405038106,40.96261468346035,3,166,OTM 50% Lock-In Stop (peak 65%),WIN,48624.43656930002,28624.436569300033,10427124.537944537,-10398500.101375237,2025-08
259,2025-08-22,11:30,GEX,10355.890251497165,19.11729809258483,10405,2.648767216180632,2.24654783293757,120.66581497291854,40.22193832430618,3,58,Trailing Stop (15%),WIN,48745.10238427294,28745.102384272952,10427124.537944537,-10398379.435560264,2025-08
260,2025-08-25,10:30,GEX,10600.312599698325,19.026572124959106,10675,2.2265977351477173,1.910941269359021,94.69693973660887,31.56564657886962,3,20,Trailing Stop (14%),WIN,48839.79932400955,28839.79932400956,10427124.537944537,-10398284.738620527,2025-08
261,2025-08-25,11:00,GEX,10600.312599698325,19.026572124959106,10675,2.9580540917964973,1.8767557805420934,324.3894933763212,108.12983112544039,3,43,Trailing Stop (37%),WIN,49164.188817385875,29164.188817385882,10427124.537944537,-10397960.349127151,2025-08
262,2025-08-25,11:30,OTM-SS,10600.312599698325,19.026572124959106,10550/10540,1.038826413943508,0.5252160824901428,154.08309943600952,51.361033145336506,3,76,OTM 50% Lock-In Stop (peak 64%),WIN,49318.27191682188,29318.271916821894,10427124.537944537,-10397806.266027715,2025-08
263,2025-08-26,10:30,GEX,10771.189040863534,18.61364815586974,10845,2.304285898424785,2.737632262998973,-130.00390937225637,-43.334636457418796,3,17,Stop Loss (-19%),LOSS,49188.268007449624,29188.26800744964,10427124.537944537,-10397936.269937087,2025-08
264,2025-08-27,10:30,OTM-SS,10898.574552932056,18.42214028591508,10950/10960,1.0300594755888415,0.5059627422080996,157.22902001422258,52.40967333807419,3,149,OTM 50% Lock-In Stop (peak 55%),WIN,49345.49702746385,29345.49702746386,10427124.537944537,-10397779.040917072,2025-08
265,2025-08-27,11:00,GEX,10898.574552932056,18.42214028591508,10875,2.6236830211555726,2.0383578067733716,175.5975643146603,58.5325214382201,3,38,Trailing Stop (22%),WIN,49521.09459177851,29521.09459177852,10427124.537944537,-10397603.443352759,2025-08
266,2025-08-28,10:30,OTM-SS,10997.756589437706,18.975083282760487,10950/10940,1.2970564701792353,0.6390142850397359,197.41265554184986,65.80421851394995,3,163,OTM 50% Lock-In Stop (peak 68%),WIN,49718.507247320355,29718.507247320373,10427124.537944537,-10397406.030697217,2025-08
267,2025-09-01,10:00,OTM-SS,10931.6594461769,19.458777394365175,10880/10870,1.2049359304905665,0.5609138805962772,193.20661496828677,64.40220498942892,3,77,OTM 50% Lock-In Stop (peak 64%),WIN,49911.71386228864,29911.71386228866,10427124.537944537,-10397212.824082248,2025-09
268,2025-09-01,10:30,OTM-SS,10931.6594461769,19.458777394365175,10880/10870,1.1565216227001602,0.5595054422386738,179.10485413844592,59.70161804614864,3,127,OTM 50% Lock-In Stop (peak 58%),WIN,50090.818716427086,30090.818716427104,10427124.537944537,-10397033.71922811,2025-09
269,2025-09-01,11:00,GEX,10931.6594461769,19.458777394365175,10955,2.790391186076988,3.1799511975455923,-116.86800344058125,-38.956001146860416,3,15,Stop Loss (-14%),LOSS,49973.9507129865,29973.950712986523,10427124.537944537,-10397150.58723155,2025-09
270,2025-09-04,10:00,GEX,11431.006705279735,19.372952089454213,11455,2.1162782892866936,2.364012027545298,-74.32012147758127,-24.773373825860425,3,29,Stop Loss (-12%),LOSS,49899.63059150892,29899.630591508943,10427124.537944537,-10397224.907353027,2025-09
271,2025-09-04,11:00,GEX,11431.006705279735,19.372952089454213,11455,2.461472534301898,1.546570171552024,274.4707088249622,91.4902362749874,3,37,Trailing Stop (37%),WIN,50174.10130033388,30174.101300333907,10427124.537944537,-10396950.436644202,2025-09
272,2025-09-04,11:30,OTM-SS,11431.006705279735,19.372952089454213,11380/11370,1.1498142349629834,0.0,344.944270488895,114.98142349629833,3,271,OTM Hold-to-Expiry: Full Credit Collected,WIN,50519.045570822775,30519.0455708228,10427124.537944537,-10396605.492373714,2025-09
273,2025-09-05,10:30,GEX,11532.127249674502,18.55849516899668,11605,2.4159404176843555,1.7162350115119513,209.91162185172124,69.97054061724042,3,31,Trailing Stop (29%),WIN,50728.9571926745,30728.957192674523,10427124.537944537,-10396395.580751862,2025-09
274,2025-09-05,11:00,OTM-SS,11532.127249674502,18.55849516899668,11480/11470,0.4800401843654164,0.22101775142333827,77.70672988262345,25.902243294207818,3,115,OTM 50% Lock-In Stop (peak 61%),WIN,50806.66392255712,30806.663922557145,10427124.537944537,-10396317.874021979,2025-09
275,2025-09-05,11:30,OTM-SS,11532.127249674502,18.55849516899668,11480/11470,0.9840659383935946,0.0,295.2197815180784,98.40659383935946,3,283,OTM Hold-to-Expiry: Full Credit Collected,WIN,51101.8837040752,31101.883704075222,10427124.537944537,-10396022.654240461,2025-09
276,2025-09-08,10:30,GEX,11758.59452730967,18.355588270594872,11685,2.4778818452945273,1.5381328790445572,281.92468987499103,93.974896624997,3,53,Trailing Stop (38%),WIN,51383.80839395019,31383.808393950214,10427124.537944537,-10395740.729550587,2025-09
277,2025-09-08,11:00,GEX,11758.59452730967,18.355588270594872,11685,2.600527002093447,1.7552326470000623,253.58830652801532,84.52943550933844,3,29,Trailing Stop (33%),WIN,51637.3967004782,31637.396700478228,10427124.537944537,-10395487.141244058,2025-09
278,2025-09-09,10:00,OTM-SS,11735.436464251676,17.998643601882392,11685/11675,1.2277814314421927,0.6057889562065998,186.59774257067787,62.199247523559286,3,141,OTM 50% Lock-In Stop (peak 64%),WIN,51823.99444304888,31823.994443048905,10427124.537944537,-10395300.543501487,2025-09
279,2025-09-09,10:30,OTM-SS,11735.436464251676,17.998643601882392,11685/11675,0.9064323439697952,0.0,271.92970319093854,90.64323439697952,3,319,OTM Hold-to-Expiry: Full Credit Collected,WIN,52095.92414623982,32095.924146239842,10427124.537944537,-10395028.613798296,2025-09
280,2025-09-10,10:30,GEX,11886.726019037505,17.43505468889018,11910,2.270892601812726,2.7056350509605576,-130.42273474434953,-43.47424491478318,3,23,Stop Loss (-19%),LOSS,51965.50141149547,31965.501411495494,10427124.537944537,-10395159.03653304,2025-09
281,2025-09-10,11:00,OTM-SS,11886.726019037505,17.43505468889018,11835/11825,1.107610304613335,0.0,332.2830913840005,110.7610304613335,3,264,OTM Hold-to-Expiry: Full Credit Collected,WIN,52297.78450287947,32297.784502879495,10427124.537944537,-10394826.753441658,2025-09
282,2025-09-10,11:30,GEX,11886.726019037505,17.43505468889018,11910,2.824857811861063,2.4652147415110455,107.89292110500526,35.96430703500175,3,44,Trailing Stop (13%),WIN,52405.677423984474,32405.6774239845,10427124.537944537,-10394718.860520553,2025-09
283,2025-09-11,10:00,OTM-SS,11863.783011594338,17.735236431493075,11915/11925,0.3775697188101013,0.0,113.27091564303039,37.75697188101013,3,162,OTM Hold-to-Expiry: Full Credit Collected,WIN,52518.9483396275,32518.948339627532,10427124.537944537,-10394605.589604909,2025-09
284,2025-09-11,10:30,OTM-SS,11863.783011594338,17.735236431493075,11915/11925,0.8167671216454397,0.4058457840141793,123.27640128937813,41.09213376312604,3,166,OTM 50% Lock-In Stop (peak 56%),WIN,52642.22474091688,32642.22474091691,10427124.537944537,-10394482.31320362,2025-09
285,2025-09-11,11:30,GEX,11863.783011594338,17.735236431493075,11765,2.4534259864371664,2.751947307669917,-89.5563963698252,-29.852132123275066,3,11,Stop Loss (-12%),LOSS,52552.668344547055,32552.668344547084,10427124.537944537,-10394571.869599989,2025-09
286,2025-09-12,10:30,OTM-SS,11992.814782559602,17.254769612972638,12045/12055,0.8410436776933499,0.0,252.31310330800494,84.10436776933498,3,215,OTM Hold-to-Expiry: Full Credit Collected,WIN,52804.98144785506,32804.98144785509,10427124.537944537,-10394319.556496682,2025-09
287,2025-09-12,11:00,GEX,11992.814782559602,17.254769612972638,11920,2.0542756462867406,1.467094958632152,176.1542062963766,58.71806876545887,3,14,Trailing Stop (29%),WIN,52981.13565415144,32981.13565415147,10427124.537944537,-10394143.402290385,2025-09
288,2025-09-15,10:30,GEX,12020.206950405201,17.56134258903301,11920,2.4940615442249316,2.887817528427853,-118.12679526087645,-39.37559842029215,3,14,Stop Loss (-16%),LOSS,52863.008858890564,32863.00885889059,10427124.537944537,-10394261.529085645,2025-09
289,2025-09-16,10:00,GEX,11906.730136668291,16.197744555753154,11880,2.128057977746133,2.47058331369727,-102.75760078534107,-34.25253359511369,3,5,Stop Loss (-16%),LOSS,52760.25125810522,32760.25125810525,10427124.537944537,-10394364.286686432,2025-09
290,2025-09-16,10:30,OTM-SS,11906.730136668291,16.197744555753154,11955/11965,0.8473124811292729,0.4024924140845392,133.44602011342013,44.48200670447338,3,155,OTM 50% Lock-In Stop (peak 56%),WIN,52893.69727821864,32893.69727821867,10427124.537944537,-10394230.840666318,2025-09
291,2025-09-16,11:00,OTM-SS,11906.730136668291,16.197744555753154,11955/11965,0.6866640030387003,0.33473282869551596,105.57935230295531,35.19311743431844,3,167,OTM 50% Lock-In Stop (peak 56%),WIN,52999.2766305216,32999.27663052163,10427124.537944537,-10394125.261314016,2025-09
292,2025-09-17,10:30,GEX,11898.576137367398,16.16452294846599,11950,2.7403529079371722,2.3947043666247554,103.69456239372506,34.56485413124169,3,32,Trailing Stop (13%),WIN,53102.97119291533,33102.97119291536,10427124.537944537,-10394021.566751622,2025-09
293,2025-09-17,11:00,GEX,11898.576137367398,16.16452294846599,11950,2.0638501618698695,2.4817628495894968,-125.3738063158882,-41.791268771962734,3,13,Stop Loss (-20%),LOSS,52977.59738659944,32977.59738659947,10427124.537944537,-10394146.940557938,2025-09
294,2025-09-17,11:30,GEX,11898.576137367398,16.16452294846599,11950,2.229729177652005,1.3708509611300208,257.66346495659525,85.88782165219841,3,56,Trailing Stop (39%),WIN,53235.260851556035,33235.260851556064,10427124.537944537,-10393889.27709298,2025-09
295,2025-09-18,10:00,GEX,11942.968425458814,17.523426870568944,11970,2.161500817264205,2.6578291105239646,-148.8984879779279,-49.63282932597597,3,16,Stop Loss (-23%),LOSS,53086.362363578104,33086.36236357813,10427124.537944537,-10394038.175580958,2025-09
296,2025-09-18,11:00,OTM-SS,11942.968425458814,17.523426870568944,11895/11885,1.2169413679349221,0.0,365.08241038047663,121.69413679349222,3,71,OTM Hold-to-Expiry: Full Credit Collected,WIN,53451.44477395858,33451.44477395861,10427124.537944537,-10393673.093170578,2025-09
297,2025-09-18,11:30,OTM-SS,11942.968425458814,17.523426870568944,11895/11885,0.825932654295094,0.0,247.7797962885282,82.5932654295094,3,262,OTM Hold-to-Expiry: Full Credit Collected,WIN,53699.22457024711,33699.22457024714,10427124.537944537,-10393425.31337429,2025-09
298,2025-09-19,11:30,GEX,12065.884447055125,17.111145653548622,12090,2.914127413258834,3.5435028883855817,-188.81264253802433,-62.937547512674776,3,26,Stop Loss (-22%),LOSS,53510.41192770909,33510.411927709116,10427124.537944537,-10393614.126016827,2025-09
299,2025-09-22,10:00,GEX,12063.131078649025,15.897501723555951,12115,2.4842272883153953,1.8425437615587892,192.50505802698183,64.16835267566061,3,21,Trailing Stop (26%),WIN,53702.91698573607,33702.9169857361,10427124.537944537,-10393421.620958801,2025-09
300,2025-09-22,10:30,GEX,12063.131078649025,15.897501723555951,12115,2.1682920919865505,1.4482388037424507,216.01598647322993,72.00532882440997,3,12,Trailing Stop (33%),WIN,53918.932972209295,33918.932972209324,10427124.537944537,-10393205.604972327,2025-09
301,2025-09-23,10:00,OTM-SS,12060.451162015188,15.519092912280218,12010/12000,1.1722049827470877,0.0,351.6614948241263,117.22049827470877,3,149,OTM Hold-to-Expiry: Full Credit Collected,WIN,54270.59446703342,34270.59446703345,10427124.537944537,-10392853.943477504,2025-09
302,2025-09-24,10:30,GEX,12107.156739247588,14.639952677499874,12205,2.264456400074264,1.4638898279147676,240.16997164784888,80.05665721594963,3,31,Trailing Stop (35%),WIN,54510.76443868127,34510.7644386813,10427124.537944537,-10392613.773505855,2025-09
303,2025-09-24,11:00,GEX,12107.156739247588,14.639952677499874,12205,2.001700246546632,2.4421817370265684,-132.1444471439809,-44.04814904799363,3,19,Stop Loss (-22%),LOSS,54378.619991537285,34378.619991537314,10427124.537944537,-10392745.917953,2025-09
304,2025-09-24,11:30,OTM-SS,12107.156739247588,14.639952677499874,12055/12045,0.3828734266812258,0.0,114.86202800436774,38.287342668122584,3,232,OTM Hold-to-Expiry: Full Credit Collected,WIN,54493.482019541654,34493.48201954168,10427124.537944537,-10392631.055924995,2025-09
305,2025-09-25,10:00,GEX,12182.610455046386,16.208696322752463,12135,2.9669259427759647,2.34278603328725,187.24197284661437,62.41399094887146,3,36,Trailing Stop (21%),WIN,54680.723992388266,34680.723992388295,10427124.537944537,-10392443.813952148,2025-09
306,2025-09-25,10:30,GEX,12182.610455046386,16.208696322752463,12135,2.120471384102261,1.3851904435053564,220.58428217907135,73.52809405969045,3,29,Trailing Stop (35%),WIN,54901.30827456734,34901.30827456737,10427124.537944537,-10392223.22966997,2025-09
307,2025-09-26,11:00,OTM-SS,12166.710664786191,16.48953841257616,12215/12225,0.978295875534632,0.4658025832520994,153.74798768475983,51.24932922825327,3,101,OTM 50% Lock-In Stop (peak 54%),WIN,55055.056262252096,35055.056262252125,10427124.537944537,-10392069.481682284,2025-09
308,2025-09-29,11:30,GEX,12267.472051956467,15.939364099432707,12315,2.277411363671383,1.79528293216428,144.6385294521309,48.212843150710306,3,9,Trailing Stop (21%),WIN,55199.69479170423,35199.694791704256,10427124.537944537,-10391924.843152832,2025-09
309,2025-09-30,10:30,GEX,12300.460631048421,15.85802009027123,12375,2.678614838283564,3.287866870526211,-182.77560967279408,-60.92520322426469,3,8,Stop Loss (-23%),LOSS,55016.91918203143,35016.91918203146,10427124.537944537,-10392107.618762504,2025-09
310,2025-09-30,11:30,OTM-SS,12300.460631048421,15.85802009027123,12250/12240,0.3004621773107403,0.1395914169234779,48.26122811617873,16.08707603872624,3,61,OTM 50% Lock-In Stop (peak 52%),WIN,55065.18041014761,35065.18041014764,10427124.537944537,-10392059.35753439,2025-09
311,2025-10-01,10:30,GEX,12314.878163105952,14.999208297388641,12365,2.104950013893413,1.4386719915719821,199.88340669642935,66.62780223214311,3,32,Trailing Stop (32%),WIN,55265.063816844035,35265.063816844064,10427124.537944537,-10391859.474127693,2025-10
312,2025-10-01,11:00,GEX,12314.878163105952,14.999208297388641,12365,2.2899624106094656,1.9316817376541366,107.4842018865987,35.8280672955329,3,56,Trailing Stop (16%),WIN,55372.54801873063,35372.54801873066,10427124.537944537,-10391751.989925805,2025-10
